State,District,Crop_Year,Annual_Rainfall_mm,Monsoon_Rainfall_mm,Deviation_From_Normal_%
Andhra Pradesh,Prakasam,2015.0,901.4,592.9,20.47
Punjab,Amritsar,2020.0,991.2,686.7,13.6
Karnataka,Mandya,2022.0,1102.2,802.2,-12.43
Andhra Pradesh,Guntur,2017.0,1014.4,602.4,-5.67
Telangana,Nizamabad,2021.0,700.5,396.3,-5.39
Tamil Nadu,Thanjavur,2022.0,830.0,464.7,22.3
Tamil Nadu,Thanjavur,2016.0,969.1,717.4,8.01
Maharashtra,Aurangabad,2019.0,907.3,645.1,-3.41
Punjab,Amritsar,2016.0,796.4,520.7,-0.53
Tamil Nadu,Madurai,2018.0,550.5,306.1,-23.05
Andhra Pradesh,Prakasam,2020.0,1172.0,708.3,-6.26
Maharashtra,Pune,2019.0,861.2,623.6,19.04
Tamil Nadu,Thanjavur,2022.0,568.3,405.3,-0.82
Tamil Nadu,Thanjavur,2022.0,928.7,556.1,1.3
Telangana,Warangal,2022.0,673.9,390.4,-23.76
Punjab,Amritsar,2021.0,605.7,445.2,9.39
Karnataka,Belgaum,2017.0,770.1,486.1,20.51
Telangana,Warangal,2023.0,1001.9,711.3,13.69
Telangana,Nizamabad,2016.0,1158.1,737.8,-6.53
Tamil Nadu,Coimbatore,2021.0,649.6,391.6,8.98
Maharashtra,Pune,2017.0,593.6,350.7,-10.4
Andhra Pradesh,Prakasam,2018.0,1059.1,612.7,12.75
Tamil Nadu,Thanjavur,2021.0,655.1,480.2,-12.27
Tamil Nadu,Thanjavur,2015.0,675.8,494.3,17.35
Punjab,Amritsar,2023.0,927.8,512.3,4.78
Karnataka,Belgaum,2022.0,1049.3,612.6,-5.53
Maharashtra,Pune,2021.0,782.9,514.7,-23.82
Maharashtra,Nagpur,2019.0,736.9,506.8,20.5
Andhra Pradesh,Guntur,2022.0,573.2,374.0,-4.59
Punjab,Amritsar,2015.0,620.4,378.9,-18.29
Telangana,Warangal,2019.0,1120.4,768.8,14.5
Andhra Pradesh,Guntur,2015.0,1141.0,717.6,24.47
Tamil Nadu,Coimbatore,2021.0,1029.1,637.8,-20.97
Telangana,Adilabad,2018.0,1036.2,713.6,-1.82
Maharashtra,Aurangabad,2021.0,1022.8,610.0,10.31
Tamil Nadu,Coimbatore,2021.0,971.2,620.9,20.07
Maharashtra,Nagpur,2017.0,1175.2,647.6,-11.95
Punjab,Patiala,2022.0,847.9,535.9,17.41
Karnataka,Belgaum,2015.0,676.8,419.4,15.33
Maharashtra,Aurangabad,2017.0,744.3,422.0,22.1
Karnataka,Mandya,2016.0,742.9,464.0,-7.83
Telangana,Nizamabad,2017.0,818.6,541.1,6.51
Maharashtra,Nagpur,2019.0,976.9,539.4,10.36
Maharashtra,Pune,2022.0,1143.5,679.0,-15.05
Telangana,Nizamabad,2020.0,1051.3,589.5,6.26
Maharashtra,Aurangabad,2021.0,1172.7,868.6,8.77
Maharashtra,Nagpur,2016.0,685.0,389.1,-9.16
Andhra Pradesh,Guntur,2022.0,866.7,623.4,-20.93
Andhra Pradesh,Guntur,2015.0,1089.8,614.0,13.29
Andhra Pradesh,Krishna,2022.0,1164.4,694.0,-4.11
Punjab,Ludhiana,2018.0,818.3,576.0,22.55
Maharashtra,Pune,2016.0,580.9,359.3,11.71
Tamil Nadu,Madurai,2022.0,1037.8,676.1,-9.83
Andhra Pradesh,Prakasam,2016.0,552.5,310.7,17.39
Andhra Pradesh,Guntur,2019.0,514.6,375.1,-3.84
Maharashtra,Pune,2023.0,764.7,541.1,5.69
Maharashtra,Pune,2019.0,747.3,447.4,-15.03
Telangana,Warangal,2016.0,532.0,339.3,6.46
Punjab,Amritsar,2021.0,517.6,304.7,-23.0
Maharashtra,Pune,2018.0,951.7,570.4,3.9
Punjab,Ludhiana,2019.0,1132.6,643.4,-0.96
Punjab,Amritsar,2023.0,886.6,518.7,12.68
Andhra Pradesh,Prakasam,2018.0,731.7,534.5,-21.41
Andhra Pradesh,Prakasam,2023.0,817.6,585.6,-7.97
Karnataka,Belgaum,2022.0,1109.1,622.5,-10.69
Punjab,Patiala,2023.0,821.7,586.7,-20.04
Telangana,Nizamabad,2023.0,513.5,340.1,-23.37
Punjab,Ludhiana,2016.0,774.3,509.3,-21.3
Andhra Pradesh,Guntur,2023.0,640.0,365.2,-15.3
Karnataka,Raichur,2017.0,1105.5,707.3,2.83
Andhra Pradesh,Prakasam,2020.0,786.0,438.2,1.64
Telangana,Nizamabad,2019.0,559.9,415.3,-17.99
Tamil Nadu,Coimbatore,2016.0,1067.0,642.7,-3.07
Maharashtra,Aurangabad,2015.0,1005.9,652.9,-16.68
Telangana,Nizamabad,2016.0,1039.5,612.8,-8.87
Maharashtra,Aurangabad,2023.0,1121.8,694.2,1.44
Telangana,Warangal,2020.0,762.6,526.1,-19.37
Punjab,Ludhiana,2022.0,1132.6,748.6,-13.26
Tamil Nadu,Madurai,2017.0,824.0,515.8,13.37
Karnataka,Belgaum,2021.0,858.8,596.5,3.44
Karnataka,Belgaum,2018.0,825.6,552.6,16.85
Punjab,Amritsar,2023.0,864.4,481.1,22.14
Punjab,Patiala,2021.0,805.5,466.1,21.86
Telangana,Nizamabad,2019.0,868.0,573.3,15.89
Karnataka,Belgaum,2023.0,516.7,289.5,21.38
Karnataka,Mandya,2023.0,699.2,514.0,8.07
Maharashtra,Pune,2016.0,1018.7,592.3,15.56
Andhra Pradesh,Krishna,2023.0,667.5,444.3,24.22
Karnataka,Belgaum,2023.0,866.3,597.0,-13.83
Telangana,Adilabad,2017.0,1008.4,644.9,22.67
Karnataka,Raichur,2017.0,809.3,602.3,-24.19
Karnataka,Raichur,2022.0,525.2,304.1,24.89
Tamil Nadu,Thanjavur,2022.0,1010.8,680.5,18.58
Andhra Pradesh,Guntur,2023.0,996.0,560.0,14.81
Maharashtra,Aurangabad,2015.0,1051.0,714.3,5.47
Karnataka,Mandya,2018.0,596.9,351.5,-0.49
Telangana,Adilabad,2020.0,980.7,680.9,23.15
Andhra Pradesh,Prakasam,2022.0,649.8,366.5,13.49
Andhra Pradesh,Prakasam,2017.0,1109.9,648.0,-19.32
Telangana,Warangal,2022.0,706.8,484.4,-20.22
Tamil Nadu,Thanjavur,2023.0,898.1,612.5,-12.87
Punjab,Ludhiana,2020.0,877.3,525.4,-10.47
Tamil Nadu,Thanjavur,2018.0,1047.4,656.4,14.87
Maharashtra,Nagpur,2019.0,606.6,421.9,24.52
Karnataka,Belgaum,2021.0,1073.6,717.4,18.42
Maharashtra,Pune,2017.0,963.4,611.4,-14.46
Karnataka,Raichur,2016.0,622.1,407.8,24.92
Andhra Pradesh,Guntur,2018.0,949.7,532.8,13.75
Karnataka,Raichur,2021.0,514.9,366.1,24.22
Karnataka,Mandya,2016.0,700.1,449.2,-12.74
Telangana,Adilabad,2016.0,612.0,408.7,-14.91
Andhra Pradesh,Prakasam,2019.0,740.3,500.7,8.39
Tamil Nadu,Coimbatore,2020.0,1073.9,738.5,9.08
Punjab,Ludhiana,2018.0,1041.0,714.4,3.04
Maharashtra,Nagpur,2020.0,514.7,364.6,19.52
Maharashtra,Aurangabad,2016.0,657.3,379.0,9.1
Telangana,Adilabad,2015.0,905.6,658.2,-19.77
Punjab,Amritsar,2019.0,704.1,419.3,-24.5
Andhra Pradesh,Krishna,2018.0,655.1,477.3,3.03
Telangana,Nizamabad,2017.0,1069.2,678.6,-23.04
Tamil Nadu,Thanjavur,2016.0,622.1,407.8,0.26
Karnataka,Raichur,2018.0,945.5,576.7,5.04
Andhra Pradesh,Guntur,2015.0,1035.3,649.6,21.44
Tamil Nadu,Madurai,2016.0,956.8,694.5,-10.8
Tamil Nadu,Madurai,2015.0,767.2,544.6,-5.8
Maharashtra,Nagpur,2017.0,578.5,423.5,17.08
Maharashtra,Nagpur,2021.0,839.5,497.3,17.45
Maharashtra,Aurangabad,2023.0,1143.0,729.2,-17.54
Punjab,Patiala,2018.0,883.6,554.8,4.76
Maharashtra,Aurangabad,2015.0,1190.5,704.3,11.43
Karnataka,Mandya,2016.0,876.2,656.3,11.36
Tamil Nadu,Madurai,2018.0,576.1,423.0,5.26
Telangana,Warangal,2022.0,903.5,636.5,12.14
Telangana,Nizamabad,2019.0,593.6,401.9,-23.54
Maharashtra,Pune,2023.0,516.1,331.0,20.63
Telangana,Adilabad,2022.0,722.0,453.2,19.06
Tamil Nadu,Madurai,2023.0,1151.9,719.8,7.5
Andhra Pradesh,Guntur,2021.0,582.9,415.4,19.61
Karnataka,Belgaum,2015.0,1078.1,664.6,-24.89
Andhra Pradesh,Guntur,2020.0,502.3,339.0,14.83
Karnataka,Belgaum,2017.0,776.7,562.6,-17.83
Andhra Pradesh,Krishna,2022.0,745.7,429.5,-24.53
Tamil Nadu,Thanjavur,2020.0,1085.4,614.0,17.13
Karnataka,Mandya,2018.0,905.4,545.0,-12.41
Maharashtra,Pune,2017.0,955.0,628.5,-20.2
Tamil Nadu,Madurai,2020.0,930.2,675.7,12.71
Maharashtra,Pune,2016.0,902.0,549.6,9.06
Punjab,Amritsar,2018.0,1138.6,651.3,-5.2
Telangana,Warangal,2023.0,963.1,628.2,20.05
Karnataka,Raichur,2022.0,890.6,660.3,-9.85
Karnataka,Belgaum,2017.0,801.4,477.1,10.28
Telangana,Nizamabad,2023.0,596.3,436.4,-24.48
Karnataka,Raichur,2017.0,1102.3,627.7,-15.37
Karnataka,Raichur,2015.0,964.0,559.5,-17.55
Andhra Pradesh,Prakasam,2017.0,1042.8,693.5,9.56
Tamil Nadu,Madurai,2015.0,702.9,480.8,3.69
Tamil Nadu,Thanjavur,2023.0,834.8,488.1,-9.2
Punjab,Amritsar,2022.0,959.8,640.5,22.74
Karnataka,Raichur,2020.0,955.2,669.5,-21.46
Andhra Pradesh,Guntur,2016.0,955.4,705.0,-2.03
Tamil Nadu,Madurai,2023.0,1002.7,686.5,6.34
Maharashtra,Aurangabad,2017.0,774.6,571.2,5.57
Maharashtra,Pune,2017.0,612.1,365.6,21.04
Telangana,Nizamabad,2019.0,713.2,436.7,-21.58
Maharashtra,Aurangabad,2020.0,711.3,494.6,21.15
Maharashtra,Nagpur,2016.0,808.8,446.5,5.81
Punjab,Patiala,2019.0,955.1,538.9,21.62
Maharashtra,Nagpur,2019.0,734.4,414.5,8.25
Tamil Nadu,Thanjavur,2016.0,1140.1,679.3,-20.27
Karnataka,Raichur,2016.0,989.8,703.3,15.4
Punjab,Patiala,2016.0,1140.2,716.8,-19.58
Andhra Pradesh,Krishna,2017.0,802.3,516.1,-5.96
Karnataka,Belgaum,2016.0,794.6,586.9,24.79
Andhra Pradesh,Prakasam,2021.0,701.6,525.9,-22.43
Tamil Nadu,Madurai,2019.0,1169.4,724.3,11.16
Telangana,Nizamabad,2017.0,1195.0,844.0,-17.99
Punjab,Ludhiana,2023.0,934.7,528.2,17.23
Maharashtra,Pune,2022.0,613.6,370.6,12.35
Telangana,Adilabad,2020.0,846.7,584.1,-6.71
Andhra Pradesh,Guntur,2018.0,1140.6,707.6,3.93
Telangana,Warangal,2019.0,757.0,499.9,13.97
Telangana,Nizamabad,2023.0,561.9,364.0,-5.13
Punjab,Amritsar,2022.0,1036.2,659.5,19.33
Tamil Nadu,Madurai,2017.0,1025.3,692.8,-15.92
Karnataka,Belgaum,2021.0,863.4,556.4,-8.51
Karnataka,Raichur,2022.0,749.5,507.0,-15.51
Punjab,Patiala,2019.0,792.8,503.1,7.77
Telangana,Warangal,2018.0,980.0,699.0,-3.33
Tamil Nadu,Coimbatore,2019.0,1154.5,742.4,22.53
Maharashtra,Nagpur,2019.0,748.2,511.3,-5.51
Tamil Nadu,Madurai,2023.0,1040.0,675.9,-21.63
Tamil Nadu,Coimbatore,2023.0,914.5,548.6,-14.89
Telangana,Adilabad,2018.0,931.9,664.8,-3.42
Andhra Pradesh,Guntur,2019.0,1159.2,751.8,-6.78
Karnataka,Raichur,2022.0,847.0,605.9,3.77
Karnataka,Belgaum,2020.0,935.9,701.3,5.85
Andhra Pradesh,Krishna,2015.0,1113.7,811.5,-2.28
Punjab,Ludhiana,2023.0,697.0,499.0,-17.88
Maharashtra,Pune,2015.0,727.9,530.3,23.18
Telangana,Nizamabad,2018.0,1089.9,628.8,-1.87
Tamil Nadu,Madurai,2022.0,633.3,431.6,-8.72
Maharashtra,Nagpur,2016.0,857.1,519.2,15.76
Karnataka,Mandya,2017.0,960.2,545.8,-4.9
Andhra Pradesh,Krishna,2019.0,900.9,535.5,10.43
Punjab,Amritsar,2017.0,616.3,426.4,4.68
Andhra Pradesh,Prakasam,2015.0,748.0,529.0,17.91
Andhra Pradesh,Guntur,2021.0,1148.5,825.1,2.94
Maharashtra,Nagpur,2015.0,937.7,667.8,-4.13
Telangana,Warangal,2020.0,1015.4,690.0,-13.37
Maharashtra,Pune,2015.0,1040.1,666.2,-17.67
Tamil Nadu,Thanjavur,2022.0,559.6,381.7,12.33
Tamil Nadu,Madurai,2017.0,1147.9,821.4,-4.49
Andhra Pradesh,Guntur,2021.0,1027.6,658.8,-16.38
Punjab,Ludhiana,2022.0,845.0,588.9,1.95
Tamil Nadu,Madurai,2016.0,1172.8,854.1,-4.23
Tamil Nadu,Thanjavur,2015.0,695.2,405.1,0.94
Telangana,Adilabad,2022.0,652.5,457.6,12.79
Punjab,Patiala,2017.0,974.5,640.5,23.83
Punjab,Ludhiana,2022.0,881.2,583.1,-17.0
Telangana,Adilabad,2020.0,850.8,481.7,-23.75
Maharashtra,Pune,2015.0,1006.9,663.8,16.39
Tamil Nadu,Madurai,2020.0,650.1,413.2,-10.11
Andhra Pradesh,Krishna,2019.0,884.9,585.0,20.39
Punjab,Ludhiana,2019.0,525.1,356.6,6.25
Telangana,Warangal,2023.0,945.0,584.9,16.22
Tamil Nadu,Madurai,2018.0,600.5,431.5,1.23
Karnataka,Belgaum,2016.0,1086.0,804.3,2.43
Telangana,Nizamabad,2016.0,895.8,502.7,-14.86
Tamil Nadu,Madurai,2022.0,820.2,612.9,6.6
Telangana,Warangal,2021.0,809.9,533.3,-7.14
Tamil Nadu,Coimbatore,2020.0,691.7,384.9,2.2
Maharashtra,Aurangabad,2023.0,566.0,368.3,15.13
Telangana,Warangal,2016.0,1107.1,770.0,5.61
Karnataka,Belgaum,2021.0,970.1,621.3,8.32
Karnataka,Mandya,2018.0,749.3,469.0,0.92
Karnataka,Mandya,2023.0,615.8,393.7,24.7
Karnataka,Raichur,2022.0,849.4,549.7,-23.34
Punjab,Ludhiana,2023.0,719.2,404.3,16.54
Andhra Pradesh,Prakasam,2017.0,648.6,426.7,8.61
Karnataka,Raichur,2019.0,1108.8,783.8,-5.64
Telangana,Warangal,2015.0,561.5,413.9,15.69
Maharashtra,Nagpur,2017.0,550.9,383.6,17.33
Andhra Pradesh,Prakasam,2017.0,947.9,623.1,7.65
Maharashtra,Aurangabad,2022.0,632.5,431.8,-11.99
Andhra Pradesh,Prakasam,2019.0,1070.2,793.7,7.23
Karnataka,Raichur,2020.0,975.5,559.6,-8.44
Tamil Nadu,Thanjavur,2017.0,504.4,342.9,-20.39
Karnataka,Raichur,2017.0,571.1,394.3,7.21
Andhra Pradesh,Prakasam,2021.0,548.9,336.0,5.57
Andhra Pradesh,Guntur,2023.0,1004.3,732.2,12.16
Punjab,Patiala,2022.0,1048.7,579.3,6.02
Andhra Pradesh,Krishna,2020.0,829.6,536.4,-15.57
Andhra Pradesh,Guntur,2021.0,988.4,652.9,17.55
Maharashtra,Nagpur,2017.0,978.1,701.1,-10.59
Andhra Pradesh,Prakasam,2020.0,658.4,362.2,-8.64
Tamil Nadu,Thanjavur,2020.0,682.6,376.6,5.07
Punjab,Patiala,2017.0,567.5,391.9,-15.9
Tamil Nadu,Coimbatore,2017.0,1150.1,765.6,-13.66
Karnataka,Belgaum,2021.0,836.4,550.2,-11.39
Andhra Pradesh,Prakasam,2022.0,632.7,405.3,-12.84
Karnataka,Belgaum,2021.0,1008.2,681.6,10.24
Maharashtra,Aurangabad,2019.0,941.4,694.8,-20.02
Tamil Nadu,Madurai,2019.0,825.0,564.1,7.37
Maharashtra,Aurangabad,2020.0,633.7,421.0,-23.83
Andhra Pradesh,Guntur,2019.0,1131.9,828.9,-22.33
Punjab,Patiala,2022.0,767.8,529.9,18.92
Karnataka,Belgaum,2021.0,621.9,427.4,13.08
Andhra Pradesh,Prakasam,2015.0,631.3,427.7,14.22
Tamil Nadu,Thanjavur,2019.0,942.2,563.3,-19.84
Punjab,Patiala,2020.0,950.0,558.0,-22.0
Maharashtra,Aurangabad,2015.0,1112.7,617.8,-2.26
Andhra Pradesh,Krishna,2022.0,735.3,532.4,-17.75
Andhra Pradesh,Krishna,2023.0,506.2,319.9,-2.81
Punjab,Patiala,2016.0,858.1,640.1,-24.43
Karnataka,Mandya,2021.0,642.0,439.0,14.26
Maharashtra,Aurangabad,2019.0,587.8,422.5,-3.78
Telangana,Warangal,2021.0,557.4,402.0,-20.27
Telangana,Adilabad,2020.0,1127.5,821.8,11.13
Punjab,Amritsar,2017.0,825.8,545.0,16.41
Andhra Pradesh,Prakasam,2023.0,1052.6,632.7,-19.28
Punjab,Amritsar,2021.0,629.4,445.2,-13.14
Andhra Pradesh,Guntur,2021.0,1069.4,692.6,14.16
Tamil Nadu,Coimbatore,2021.0,548.8,348.6,8.91
Andhra Pradesh,Prakasam,2021.0,1116.7,676.4,0.95
Punjab,Amritsar,2015.0,678.9,463.3,3.8
Andhra Pradesh,Guntur,2018.0,800.4,472.2,-17.74
Tamil Nadu,Thanjavur,2017.0,924.7,619.7,0.53
Andhra Pradesh,Guntur,2019.0,840.0,587.6,-22.88
Tamil Nadu,Coimbatore,2022.0,1135.8,747.0,21.18
Maharashtra,Pune,2020.0,547.3,348.2,-14.51
Maharashtra,Pune,2015.0,669.6,451.9,11.07
Telangana,Adilabad,2019.0,934.6,625.3,-10.15
Tamil Nadu,Thanjavur,2022.0,971.9,693.7,-7.86
Telangana,Warangal,2023.0,1146.9,674.8,16.3
Andhra Pradesh,Guntur,2019.0,800.6,574.1,-0.51
Andhra Pradesh,Krishna,2016.0,558.0,377.9,8.83
Tamil Nadu,Madurai,2017.0,1114.2,624.5,-17.04
Telangana,Adilabad,2023.0,928.5,554.6,-23.05
Telangana,Adilabad,2019.0,741.0,474.1,-5.25
Karnataka,Mandya,2019.0,512.5,290.6,23.22
Maharashtra,Pune,2023.0,1050.4,635.3,1.05
Telangana,Adilabad,2022.0,758.2,463.0,16.47
Tamil Nadu,Thanjavur,2017.0,825.0,599.6,-22.39
Tamil Nadu,Thanjavur,2019.0,957.2,615.2,5.61
Maharashtra,Aurangabad,2021.0,643.9,415.3,23.91
Karnataka,Mandya,2018.0,723.4,523.3,-23.47
Tamil Nadu,Coimbatore,2016.0,791.4,443.6,15.32
Andhra Pradesh,Krishna,2015.0,642.7,441.0,-3.03
Andhra Pradesh,Guntur,2020.0,614.1,356.5,23.4
Maharashtra,Aurangabad,2019.0,730.7,519.2,10.48
Punjab,Amritsar,2020.0,708.2,479.5,15.57
Maharashtra,Nagpur,2019.0,690.5,499.3,-7.71
Telangana,Nizamabad,2023.0,813.4,552.7,9.42
Telangana,Nizamabad,2015.0,562.9,409.6,0.9
Tamil Nadu,Thanjavur,2018.0,1175.5,790.0,16.51
Telangana,Adilabad,2021.0,873.6,650.2,-8.92
Maharashtra,Pune,2015.0,584.5,429.5,-4.9
Punjab,Patiala,2021.0,747.7,423.4,23.77
Andhra Pradesh,Guntur,2020.0,754.9,498.6,15.08
Tamil Nadu,Madurai,2015.0,971.6,667.6,12.52
Maharashtra,Pune,2015.0,748.8,539.0,24.92
Maharashtra,Pune,2017.0,947.7,556.8,-3.18
Andhra Pradesh,Prakasam,2019.0,1013.4,731.0,2.0
Andhra Pradesh,Prakasam,2021.0,1183.3,821.4,5.13
Telangana,Adilabad,2023.0,596.6,441.1,-12.81
Tamil Nadu,Madurai,2016.0,509.4,349.4,11.27
Maharashtra,Aurangabad,2023.0,817.0,584.7,-21.76
Andhra Pradesh,Krishna,2018.0,968.9,666.2,12.99
Andhra Pradesh,Krishna,2020.0,563.9,371.4,-23.44
Maharashtra,Nagpur,2016.0,728.6,448.9,19.48
Andhra Pradesh,Guntur,2018.0,731.2,468.0,-20.98
Andhra Pradesh,Guntur,2015.0,536.8,373.3,21.93
Karnataka,Belgaum,2015.0,956.9,547.1,2.18
Tamil Nadu,Madurai,2015.0,1135.3,637.3,-8.76
Telangana,Nizamabad,2019.0,601.2,346.4,-7.69
Punjab,Ludhiana,2018.0,680.4,397.5,13.69
Telangana,Nizamabad,2016.0,1145.8,785.4,-15.04
Andhra Pradesh,Guntur,2020.0,860.7,582.9,-14.86
Karnataka,Mandya,2018.0,779.9,440.3,-18.25
Maharashtra,Pune,2015.0,1123.6,802.7,8.69
Maharashtra,Aurangabad,2019.0,708.7,517.4,18.44
Andhra Pradesh,Prakasam,2023.0,571.3,410.0,16.99
Maharashtra,Aurangabad,2023.0,509.3,354.3,2.92
Maharashtra,Pune,2022.0,869.4,537.2,24.36
Telangana,Adilabad,2018.0,1010.4,626.6,13.81
Tamil Nadu,Coimbatore,2018.0,818.9,578.3,8.94
Tamil Nadu,Madurai,2015.0,639.4,446.5,-5.06
Andhra Pradesh,Guntur,2021.0,648.8,448.4,-8.69
Maharashtra,Nagpur,2020.0,542.1,324.5,11.08
Punjab,Ludhiana,2016.0,776.6,551.3,11.36
Maharashtra,Aurangabad,2019.0,1186.3,736.4,20.98
Karnataka,Mandya,2021.0,1068.7,623.7,19.39
Telangana,Warangal,2018.0,687.2,467.3,15.35
Andhra Pradesh,Guntur,2022.0,1084.9,637.2,-18.58
Tamil Nadu,Madurai,2017.0,1160.1,742.5,6.83
Maharashtra,Nagpur,2017.0,629.1,384.1,-24.3
Tamil Nadu,Madurai,2022.0,731.2,526.0,-21.51
Telangana,Nizamabad,2018.0,923.8,664.9,-11.78
Andhra Pradesh,Prakasam,2021.0,746.4,480.4,16.96
Tamil Nadu,Coimbatore,2021.0,692.2,483.2,5.32
Karnataka,Raichur,2016.0,1031.0,658.1,-14.46
Andhra Pradesh,Guntur,2017.0,1124.9,651.3,3.04
Punjab,Ludhiana,2017.0,575.1,379.0,11.82
Telangana,Warangal,2016.0,1039.4,754.3,-13.48
Andhra Pradesh,Guntur,2015.0,702.5,515.5,6.06
Maharashtra,Nagpur,2018.0,520.2,299.5,-15.06
Andhra Pradesh,Prakasam,2020.0,1109.6,719.1,-15.87
Telangana,Warangal,2022.0,748.9,419.4,16.92
Telangana,Adilabad,2020.0,775.0,459.1,0.57
Maharashtra,Nagpur,2021.0,994.4,591.2,6.89
Andhra Pradesh,Krishna,2018.0,868.8,526.8,-13.45
Telangana,Warangal,2020.0,659.6,409.2,-4.01
Maharashtra,Pune,2018.0,510.0,355.5,24.42
Maharashtra,Pune,2018.0,1151.2,779.3,-8.73
Maharashtra,Aurangabad,2018.0,925.1,676.1,-0.71
Punjab,Patiala,2023.0,562.1,415.8,-20.27
Telangana,Warangal,2018.0,1180.4,734.8,-5.35
Punjab,Ludhiana,2019.0,673.7,483.2,-23.55
Telangana,Nizamabad,2023.0,892.6,615.7,-9.56
Tamil Nadu,Coimbatore,2018.0,997.2,588.8,21.0
Andhra Pradesh,Prakasam,2019.0,1121.4,785.6,1.78
Punjab,Ludhiana,2023.0,988.6,649.1,13.83
Tamil Nadu,Coimbatore,2021.0,971.2,631.6,-15.85
Tamil Nadu,Coimbatore,2017.0,548.3,384.8,-22.56
Punjab,Patiala,2016.0,782.9,576.7,19.47
Karnataka,Belgaum,2016.0,1102.8,687.7,3.37
Maharashtra,Pune,2023.0,1142.7,817.6,-15.59
Telangana,Warangal,2023.0,824.3,492.8,-6.64
Andhra Pradesh,Prakasam,2023.0,1047.2,691.3,0.84
Telangana,Warangal,2020.0,932.4,514.5,11.69
Andhra Pradesh,Krishna,2023.0,985.9,720.8,2.59
Telangana,Adilabad,2021.0,642.8,445.1,-5.8
Telangana,Warangal,2019.0,979.5,623.5,-15.82
Maharashtra,Pune,2020.0,788.1,491.0,-0.45
Maharashtra,Nagpur,2018.0,736.6,455.9,-20.8
Maharashtra,Nagpur,2022.0,696.4,478.9,-10.17
Tamil Nadu,Madurai,2017.0,827.0,601.8,3.95
Punjab,Amritsar,2021.0,569.0,338.4,-13.67
Andhra Pradesh,Krishna,2023.0,700.9,426.2,11.69
Andhra Pradesh,Krishna,2022.0,715.1,480.4,-21.83
Telangana,Adilabad,2015.0,607.4,395.7,20.84
Andhra Pradesh,Guntur,2022.0,1029.8,588.6,-3.55
Punjab,Patiala,2015.0,1123.6,650.5,-15.28
Punjab,Patiala,2023.0,777.8,524.4,6.36
Tamil Nadu,Thanjavur,2015.0,1041.5,684.4,17.19
Andhra Pradesh,Krishna,2023.0,710.5,481.1,-9.46
Karnataka,Belgaum,2019.0,551.6,310.9,-11.13
Karnataka,Mandya,2017.0,919.0,687.6,-22.04
Tamil Nadu,Thanjavur,2018.0,1050.6,615.9,11.54
Maharashtra,Aurangabad,2017.0,1019.3,687.9,16.16
Karnataka,Mandya,2023.0,788.3,503.5,17.5
Telangana,Nizamabad,2021.0,838.1,533.0,-2.29
Karnataka,Belgaum,2019.0,979.4,647.7,-13.79
Tamil Nadu,Coimbatore,2023.0,744.7,497.4,-2.77
Andhra Pradesh,Guntur,2023.0,934.3,603.8,-18.45
Karnataka,Raichur,2016.0,871.1,556.4,21.4
Telangana,Warangal,2022.0,940.7,675.1,-11.91
Maharashtra,Nagpur,2021.0,1037.3,662.4,-14.42
Maharashtra,Aurangabad,2023.0,576.6,365.2,-8.16
Karnataka,Raichur,2018.0,779.3,436.0,9.6
Telangana,Warangal,2017.0,1163.2,765.1,22.47
Karnataka,Mandya,2022.0,715.2,535.7,24.4
Punjab,Patiala,2021.0,627.1,450.8,-20.54
Telangana,Warangal,2019.0,740.5,543.6,-19.57
Telangana,Warangal,2016.0,699.9,480.6,-11.52
Andhra Pradesh,Krishna,2023.0,603.7,434.7,-12.24
Punjab,Patiala,2016.0,675.7,413.0,2.09
Telangana,Adilabad,2015.0,539.6,396.7,-5.89
Karnataka,Raichur,2017.0,1184.5,734.1,-22.0
Punjab,Patiala,2016.0,751.9,459.2,24.99
Karnataka,Mandya,2023.0,631.4,420.5,-17.38
Telangana,Adilabad,2017.0,809.8,513.3,-2.7
Karnataka,Raichur,2016.0,692.5,496.1,-5.2
Telangana,Warangal,2021.0,1198.6,684.8,19.2
Karnataka,Mandya,2018.0,1046.6,603.2,-16.34
Telangana,Adilabad,2016.0,1192.6,882.9,-2.15
Karnataka,Mandya,2016.0,1170.9,668.6,-22.03
Punjab,Ludhiana,2019.0,720.0,485.5,-24.33
Andhra Pradesh,Guntur,2017.0,1026.9,739.4,-0.93
Andhra Pradesh,Prakasam,2023.0,701.9,388.3,-2.76
Andhra Pradesh,Prakasam,2019.0,637.4,362.2,-16.5
Andhra Pradesh,Prakasam,2022.0,585.9,437.6,15.73
Karnataka,Mandya,2020.0,1125.6,837.9,9.76
Andhra Pradesh,Krishna,2021.0,668.5,441.9,22.65
Punjab,Patiala,2021.0,944.9,583.6,-24.11
Punjab,Amritsar,2021.0,503.7,352.3,21.53
Telangana,Nizamabad,2020.0,659.5,493.8,12.84
Karnataka,Raichur,2022.0,1074.1,720.7,2.93
Andhra Pradesh,Prakasam,2022.0,1175.1,836.8,-21.32
Karnataka,Mandya,2021.0,663.4,467.1,-15.44
Andhra Pradesh,Guntur,2018.0,1164.7,662.1,-17.93
Maharashtra,Aurangabad,2015.0,805.8,570.6,-9.0
Maharashtra,Aurangabad,2018.0,1127.9,749.2,7.78
Andhra Pradesh,Krishna,2022.0,925.0,525.3,-13.05
Karnataka,Mandya,2018.0,1080.1,721.0,-19.22
