State,District,Crop_Year,Crop,Nitrogen_kg_ha,Phosphorus_kg_ha,Potassium_kg_ha,Fertilizer_Type,Fertilizer_Used_kg_per_ha
Telangana,Nizamabad,2020.0,Pulses,137.6,60.2,71.9,,
Maharashtra,Nagpur,2015.0,Rice,81.2,58.6,52.1,,
Tamil Nadu,Thanjavur,2015.0,Cotton,81.7,52.0,37.3,,
Tamil Nadu,Thanjavur,2016.0,Maize,54.0,72.7,39.1,,
Karnataka,Belgaum,2022.0,Maize,126.5,73.9,35.6,,
Karnataka,Mandya,2018.0,Rice,48.4,20.0,88.9,,
Andhra Pradesh,Prakasam,2023.0,Rice,103.2,72.5,28.0,,
Telangana,Adilabad,2017.0,Pulses,93.3,86.4,39.5,,
Maharashtra,Nagpur,2017.0,Cotton,61.0,35.5,36.5,,
Tamil Nadu,Madurai,2017.0,Groundnut,172.1,37.3,33.6,,
Telangana,Adilabad,2018.0,Cotton,115.7,90.0,85.6,,
Telangana,Adilabad,2021.0,Groundnut,157.3,81.7,76.9,,
Telangana,Nizamabad,2015.0,Maize,98.3,53.3,58.6,,
Karnataka,Raichur,2019.0,Rice,96.8,63.9,41.3,,
Telangana,Nizamabad,2016.0,Groundnut,86.9,46.2,52.7,,
Tamil Nadu,Madurai,2019.0,Rice,170.9,81.1,27.7,,
Maharashtra,Nagpur,2015.0,Groundnut,43.9,49.4,49.1,,
Tamil Nadu,Coimbatore,2023.0,Maize,147.6,44.8,29.3,,
Andhra Pradesh,Prakasam,2020.0,Maize,137.1,66.0,37.0,,
Tamil Nadu,Madurai,2023.0,Maize,73.0,69.5,36.8,,
Telangana,Nizamabad,2015.0,Cotton,96.8,83.2,81.2,,
Telangana,Nizamabad,2022.0,Wheat,124.4,79.3,49.7,,
Tamil Nadu,Coimbatore,2018.0,Sugarcane,158.0,81.5,55.7,,
Andhra Pradesh,Guntur,2020.0,Soybean,41.8,74.6,64.9,,
Maharashtra,Pune,2023.0,Soybean,146.4,70.1,84.2,,
Tamil Nadu,Thanjavur,2017.0,Rice,50.8,82.6,37.2,,
Andhra Pradesh,Krishna,2019.0,Sugarcane,61.7,29.1,33.5,,
Andhra Pradesh,Krishna,2022.0,Groundnut,133.8,76.8,81.5,,
Maharashtra,Nagpur,2018.0,Rice,118.8,58.8,83.1,,
Karnataka,Mandya,2016.0,Groundnut,92.2,84.6,69.7,,
Tamil Nadu,Madurai,2023.0,Rice,85.3,21.9,75.4,,
Karnataka,Mandya,2016.0,Cotton,118.2,24.2,32.4,,
Andhra Pradesh,Krishna,2015.0,Soybean,51.8,51.5,74.8,,
Karnataka,Mandya,2022.0,Sugarcane,48.8,42.1,78.0,,
Telangana,Warangal,2016.0,Sugarcane,168.8,40.3,51.2,,
Andhra Pradesh,Prakasam,2015.0,Cotton,69.3,73.3,45.4,,
Tamil Nadu,Coimbatore,2016.0,Wheat,72.4,50.4,65.8,,
Andhra Pradesh,Guntur,2017.0,Maize,92.9,32.2,46.4,,
Karnataka,Belgaum,2015.0,Soybean,90.5,55.0,25.5,,
Andhra Pradesh,Guntur,2015.0,Cotton,88.3,71.4,71.3,,
Andhra Pradesh,Prakasam,2021.0,Soybean,112.3,38.5,72.1,,
Maharashtra,Pune,2016.0,Rice,111.2,54.8,25.7,,
Andhra Pradesh,Krishna,2018.0,Groundnut,45.3,32.9,60.6,,
Telangana,Adilabad,2019.0,Rice,78.7,83.6,65.6,,
Andhra Pradesh,Krishna,2018.0,Sugarcane,54.7,61.0,46.3,,
Andhra Pradesh,Guntur,2019.0,Sugarcane,112.1,62.9,52.5,,
Andhra Pradesh,Prakasam,2016.0,Cotton,57.9,75.8,83.7,,
Maharashtra,Nagpur,2018.0,Cotton,137.8,86.8,30.5,,
Maharashtra,Nagpur,2016.0,Maize,162.9,79.9,21.9,,
Andhra Pradesh,Krishna,2023.0,Cotton,167.4,40.0,69.7,,
Karnataka,Mandya,2019.0,Groundnut,178.7,77.1,24.8,,
Karnataka,Mandya,2016.0,Rice,95.8,28.0,85.7,,
Telangana,Adilabad,2020.0,Sugarcane,61.3,63.2,60.5,,
Andhra Pradesh,Krishna,2015.0,Sugarcane,91.2,30.8,27.8,,
Tamil Nadu,Madurai,2016.0,Sugarcane,76.3,65.1,48.8,,
Telangana,Nizamabad,2020.0,Cotton,179.7,47.2,85.5,,
Maharashtra,Aurangabad,2017.0,Groundnut,98.9,69.5,31.8,,
Punjab,Patiala,2015.0,Rice,55.7,29.3,55.9,,
Karnataka,Mandya,2020.0,Sugarcane,143.6,46.0,86.5,,
Karnataka,Raichur,2021.0,Wheat,77.8,22.2,39.0,,
Punjab,Ludhiana,2020.0,Cotton,142.7,21.1,37.1,,
Maharashtra,Aurangabad,2017.0,Sugarcane,130.3,40.2,45.5,,
Andhra Pradesh,Krishna,2020.0,Pulses,121.6,86.6,29.1,,
Punjab,Ludhiana,2018.0,Cotton,125.9,68.5,52.0,,
Tamil Nadu,Thanjavur,2017.0,Cotton,46.3,77.3,74.6,,
Tamil Nadu,Madurai,2020.0,Wheat,75.1,54.9,57.4,,
Tamil Nadu,Coimbatore,2023.0,Wheat,142.0,87.2,85.9,,
Tamil Nadu,Madurai,2023.0,Groundnut,112.5,78.2,53.2,,
Telangana,Nizamabad,2015.0,Sugarcane,75.2,32.9,67.1,,
Maharashtra,Nagpur,2016.0,Cotton,144.5,51.9,36.7,,
Maharashtra,Nagpur,2018.0,Soybean,115.3,76.5,89.8,,
Maharashtra,Pune,2016.0,Rice,145.8,43.1,57.5,,
Telangana,Warangal,2018.0,Groundnut,78.4,70.0,25.7,,
Tamil Nadu,Madurai,2019.0,Sugarcane,117.6,75.7,50.9,,
Tamil Nadu,Madurai,2023.0,Groundnut,154.4,28.4,74.7,,
Andhra Pradesh,Prakasam,2020.0,Rice,58.2,54.7,27.7,,
Tamil Nadu,Coimbatore,2020.0,Wheat,178.9,67.9,81.8,,
Punjab,Ludhiana,2015.0,Wheat,147.0,34.7,25.5,,
Maharashtra,Nagpur,2018.0,Cotton,43.6,27.7,62.2,,
Karnataka,Raichur,2017.0,Maize,131.5,78.8,87.1,,
Tamil Nadu,Madurai,2015.0,Wheat,176.7,52.6,35.1,,
Tamil Nadu,Thanjavur,2023.0,Maize,176.2,52.3,34.6,,
Telangana,Adilabad,2021.0,Soybean,177.9,42.9,30.5,,
Telangana,Adilabad,2017.0,Soybean,63.3,74.3,60.0,,
Andhra Pradesh,Krishna,2018.0,Groundnut,87.9,48.8,51.2,,
Punjab,Ludhiana,2017.0,Rice,139.2,60.9,31.8,,
Maharashtra,Aurangabad,2016.0,Sugarcane,164.0,27.6,63.2,,
Telangana,Adilabad,2016.0,Rice,84.3,75.8,63.3,,
Telangana,Adilabad,2021.0,Cotton,77.1,55.3,60.0,,
Andhra Pradesh,Prakasam,2023.0,Sugarcane,162.4,30.5,79.0,,
Telangana,Warangal,2017.0,Groundnut,135.0,40.9,53.5,,
Punjab,Ludhiana,2015.0,Groundnut,151.4,20.1,78.3,,
Punjab,Amritsar,2023.0,Rice,56.9,84.9,30.1,,
Tamil Nadu,Thanjavur,2016.0,Cotton,121.1,71.5,59.1,,
Punjab,Patiala,2019.0,Soybean,125.6,31.0,38.4,,
Tamil Nadu,Madurai,2023.0,Pulses,60.0,83.1,31.7,,
Tamil Nadu,Coimbatore,2017.0,Groundnut,173.7,58.0,48.8,,
Telangana,Warangal,2015.0,Cotton,41.6,39.7,89.9,,
Andhra Pradesh,Krishna,2022.0,Sugarcane,43.3,64.4,85.3,,
Telangana,Warangal,2020.0,Wheat,74.0,56.0,56.8,,
Punjab,Amritsar,2020.0,Cotton,127.6,28.6,30.7,,
Karnataka,Mandya,2023.0,Pulses,69.1,57.3,46.3,,
Karnataka,Mandya,2015.0,Wheat,139.7,27.4,54.9,,
Karnataka,Mandya,2019.0,Soybean,71.7,46.2,70.7,,
Karnataka,Mandya,2018.0,Sugarcane,44.2,49.4,74.3,,
Karnataka,Mandya,2023.0,Cotton,128.9,68.8,66.9,,
Andhra Pradesh,Guntur,2023.0,Groundnut,144.3,61.4,84.5,,
Tamil Nadu,Coimbatore,2022.0,Rice,124.7,81.9,71.8,,
Maharashtra,Pune,2023.0,Sugarcane,133.3,72.4,23.5,,
Tamil Nadu,Coimbatore,2015.0,Groundnut,116.3,60.8,25.6,,
Tamil Nadu,Madurai,2015.0,Soybean,67.1,56.4,54.1,,
Andhra Pradesh,Krishna,2017.0,Wheat,68.4,40.2,54.7,,
Andhra Pradesh,Krishna,2015.0,Maize,77.7,51.5,29.5,,
Maharashtra,Pune,2020.0,Groundnut,77.5,47.2,54.3,,
Andhra Pradesh,Krishna,2020.0,Soybean,116.3,72.7,22.1,,
Punjab,Ludhiana,2015.0,Wheat,163.8,49.2,45.0,,
Karnataka,Raichur,2018.0,Pulses,175.9,45.6,71.8,,
Andhra Pradesh,Prakasam,2015.0,Pulses,171.2,86.1,43.2,,
Andhra Pradesh,Prakasam,2017.0,Soybean,60.0,75.6,50.9,,
Karnataka,Mandya,2015.0,Maize,107.8,49.8,47.7,,
Tamil Nadu,Thanjavur,2017.0,Maize,178.1,59.2,36.7,,
Andhra Pradesh,Prakasam,2022.0,Maize,41.8,24.5,85.0,,
Tamil Nadu,Thanjavur,2016.0,Soybean,81.2,32.5,49.1,,
Punjab,Ludhiana,2017.0,Sugarcane,93.9,63.5,63.1,,
Telangana,Adilabad,2017.0,Rice,135.4,55.2,78.1,,
Tamil Nadu,Coimbatore,2017.0,Rice,85.6,37.8,51.3,,
Punjab,Ludhiana,2022.0,Groundnut,88.6,63.3,75.2,,
Punjab,Amritsar,2020.0,Wheat,48.3,72.0,77.1,,
Punjab,Ludhiana,2019.0,Pulses,164.3,76.0,54.9,,
Karnataka,Belgaum,2016.0,Wheat,82.7,47.7,68.3,,
Karnataka,Mandya,2017.0,Rice,73.2,53.2,29.1,,
Punjab,Ludhiana,2023.0,Groundnut,87.7,43.0,77.4,,
Punjab,Ludhiana,2023.0,Groundnut,55.6,65.3,67.1,,
Andhra Pradesh,Krishna,2021.0,Maize,110.5,29.4,44.8,,
Andhra Pradesh,Krishna,2022.0,Wheat,72.8,63.5,49.4,,
Punjab,Amritsar,2023.0,Pulses,83.4,56.2,80.3,,
Punjab,Amritsar,2018.0,Maize,131.1,55.9,72.4,,
Karnataka,Raichur,2021.0,Sugarcane,161.6,77.0,84.1,,
Telangana,Adilabad,2018.0,Groundnut,67.3,57.6,68.3,,
Tamil Nadu,Thanjavur,2016.0,Maize,92.2,43.5,72.1,,
Karnataka,Raichur,2019.0,Pulses,128.0,61.7,42.2,,
Karnataka,Belgaum,2021.0,Rice,88.4,87.4,85.7,,
Telangana,Warangal,2020.0,Wheat,135.2,51.4,71.2,,
Telangana,Warangal,2022.0,Soybean,47.4,45.9,46.1,,
Andhra Pradesh,Guntur,2019.0,Cotton,57.3,43.3,30.8,,
Maharashtra,Pune,2019.0,Soybean,43.2,73.0,27.6,,
Andhra Pradesh,Prakasam,2019.0,Cotton,158.0,73.8,43.9,,
Tamil Nadu,Coimbatore,2017.0,Groundnut,98.4,72.1,84.2,,
Maharashtra,Aurangabad,2019.0,Rice,152.8,70.2,30.9,,
Tamil Nadu,Thanjavur,2020.0,Maize,46.7,75.8,55.1,,
Maharashtra,Aurangabad,2015.0,Soybean,123.3,84.7,63.8,,
Andhra Pradesh,Guntur,2020.0,Maize,104.7,72.0,43.6,,
Tamil Nadu,Madurai,2017.0,Groundnut,82.1,42.1,78.4,,
Telangana,Adilabad,2021.0,Rice,80.7,44.3,21.4,,
Maharashtra,Nagpur,2015.0,Sugarcane,159.8,28.2,29.3,,
Andhra Pradesh,Prakasam,2020.0,Groundnut,43.9,90.0,64.0,,
Telangana,Nizamabad,2019.0,Pulses,86.4,89.6,34.1,,
Andhra Pradesh,Guntur,2018.0,Rice,64.6,46.2,84.3,,
Telangana,Warangal,2023.0,Groundnut,136.8,38.4,40.1,,
Andhra Pradesh,Krishna,2023.0,Rice,67.5,42.0,54.7,,
Maharashtra,Aurangabad,2017.0,Rice,48.7,58.7,51.5,,
Tamil Nadu,Madurai,2020.0,Cotton,90.4,83.1,26.7,,
Andhra Pradesh,Krishna,2015.0,Sugarcane,125.6,42.2,28.5,,
Andhra Pradesh,Prakasam,2021.0,Maize,157.0,62.1,34.7,,
Tamil Nadu,Coimbatore,2019.0,Wheat,72.8,54.6,62.0,,
Tamil Nadu,Coimbatore,2017.0,Groundnut,43.7,86.8,23.8,,
Andhra Pradesh,Krishna,2022.0,Pulses,69.9,32.1,70.1,,
Punjab,Ludhiana,2020.0,Groundnut,95.5,32.2,40.6,,
Telangana,Warangal,2021.0,Maize,100.7,56.4,68.8,,
Tamil Nadu,Coimbatore,2023.0,Pulses,121.2,80.7,47.0,,
Telangana,Nizamabad,2016.0,Sugarcane,140.2,58.0,48.9,,
Maharashtra,Pune,2016.0,Maize,80.1,87.6,43.1,,
Karnataka,Raichur,2023.0,Soybean,167.9,21.1,20.9,,
Punjab,Patiala,2016.0,Maize,155.3,23.1,33.7,,
Punjab,Ludhiana,2020.0,Maize,139.4,72.3,64.7,,
Punjab,Amritsar,2015.0,Sugarcane,48.9,88.3,36.2,,
Karnataka,Raichur,2016.0,Cotton,64.6,68.4,24.7,,
Karnataka,Raichur,2020.0,Rice,155.3,81.8,51.9,,
Andhra Pradesh,Prakasam,2016.0,Groundnut,141.8,56.5,35.8,,
Tamil Nadu,Thanjavur,2023.0,Groundnut,172.9,79.4,32.7,,
Tamil Nadu,Madurai,2023.0,Cotton,156.8,30.6,82.5,,
Karnataka,Mandya,2022.0,Maize,99.7,74.9,28.5,,
Tamil Nadu,Madurai,2020.0,Groundnut,102.2,30.3,39.1,,
Telangana,Nizamabad,2018.0,Sugarcane,93.2,62.5,83.6,,
Andhra Pradesh,Prakasam,2021.0,Cotton,46.5,84.0,29.1,,
Tamil Nadu,Thanjavur,2020.0,Cotton,157.1,40.1,43.8,,
Maharashtra,Pune,2023.0,Cotton,179.9,21.1,39.1,,
Karnataka,Raichur,2022.0,Pulses,108.9,28.4,20.1,,
Karnataka,Raichur,2019.0,Soybean,89.5,30.4,32.1,,
Telangana,Adilabad,2016.0,Soybean,55.9,74.1,87.8,,
Andhra Pradesh,Prakasam,2022.0,Maize,115.4,35.5,77.0,,
Telangana,Nizamabad,2022.0,Cotton,163.1,35.4,80.2,,
Tamil Nadu,Coimbatore,2021.0,Pulses,153.4,69.8,60.5,,
Punjab,Ludhiana,2017.0,Cotton,69.5,83.6,54.3,,
Karnataka,Mandya,2021.0,Maize,132.8,52.1,42.5,,
Punjab,Patiala,2015.0,Groundnut,109.9,33.6,85.3,,
Maharashtra,Pune,2023.0,Cotton,145.1,62.0,49.8,,
Maharashtra,Pune,2020.0,Pulses,149.2,56.8,32.6,,
Andhra Pradesh,Guntur,2019.0,Sugarcane,44.9,38.6,74.2,,
Karnataka,Raichur,2015.0,Sugarcane,155.3,75.2,48.8,,
Maharashtra,Aurangabad,2015.0,Soybean,159.8,37.3,46.7,,
Tamil Nadu,Thanjavur,2015.0,Sugarcane,72.7,88.4,69.2,,
Punjab,Amritsar,2020.0,Wheat,145.8,87.7,40.3,,
Tamil Nadu,Madurai,2023.0,Pulses,59.8,20.2,29.0,,
Punjab,Ludhiana,2017.0,Groundnut,170.1,28.7,31.6,,
Punjab,Amritsar,2022.0,Groundnut,117.5,48.1,59.7,,
Punjab,Amritsar,2023.0,Soybean,112.4,20.5,38.0,,
Andhra Pradesh,Guntur,2016.0,Cotton,102.5,82.0,63.7,,
Punjab,Ludhiana,2015.0,Pulses,55.0,53.7,89.0,,
Tamil Nadu,Madurai,2021.0,Pulses,56.7,87.2,24.8,,
Andhra Pradesh,Guntur,2019.0,Groundnut,47.4,78.6,69.3,,
Tamil Nadu,Coimbatore,2023.0,Wheat,134.9,37.3,59.8,,
Punjab,Ludhiana,2021.0,Groundnut,83.6,74.1,31.9,,
Telangana,Adilabad,2016.0,Groundnut,117.0,59.9,28.8,,
Tamil Nadu,Madurai,2018.0,Rice,161.7,75.6,71.3,,
Telangana,Warangal,2015.0,Wheat,80.9,58.8,66.1,,
Karnataka,Raichur,2017.0,Sugarcane,54.4,60.2,26.8,,
Karnataka,Raichur,2020.0,Wheat,137.5,70.3,52.9,,
Karnataka,Belgaum,2015.0,Pulses,106.0,58.3,28.5,,
Tamil Nadu,Thanjavur,2021.0,Pulses,63.7,72.1,66.0,,
Maharashtra,Pune,2015.0,Sugarcane,46.5,74.3,75.1,,
Karnataka,Belgaum,2021.0,Pulses,167.3,32.4,71.5,,
Karnataka,Raichur,2018.0,Soybean,64.4,30.9,76.9,,
Karnataka,Mandya,2015.0,Rice,95.9,59.8,55.9,,
Telangana,Adilabad,2015.0,Cotton,173.9,47.5,56.6,,
Andhra Pradesh,Krishna,2015.0,Soybean,175.8,64.9,77.2,,
Tamil Nadu,Madurai,2017.0,Groundnut,151.8,49.7,45.6,,
Andhra Pradesh,Guntur,2017.0,Groundnut,110.7,34.5,33.9,,
Punjab,Amritsar,2021.0,Rice,122.7,42.0,34.8,,
Telangana,Warangal,2021.0,Pulses,131.2,59.5,27.8,,
Karnataka,Mandya,2016.0,Wheat,134.4,47.5,77.2,,
Punjab,Ludhiana,2018.0,Cotton,46.0,46.7,21.0,,
Punjab,Ludhiana,2021.0,Groundnut,163.6,61.8,33.1,,
Andhra Pradesh,Prakasam,2018.0,Sugarcane,107.8,57.1,56.9,,
Karnataka,Raichur,2022.0,Soybean,171.0,87.4,48.9,,
Andhra Pradesh,Krishna,2018.0,Rice,145.7,89.5,26.2,,
Punjab,Amritsar,2019.0,Soybean,123.6,38.7,23.5,,
Maharashtra,Pune,2019.0,Sugarcane,111.5,28.3,21.3,,
Punjab,Ludhiana,2016.0,Cotton,168.0,83.6,35.5,,
Tamil Nadu,Coimbatore,2015.0,Sugarcane,132.9,88.7,38.9,,
Maharashtra,Aurangabad,2016.0,Groundnut,100.4,21.3,44.4,,
Telangana,Adilabad,2018.0,Cotton,144.7,84.8,68.8,,
Telangana,Warangal,2023.0,Cotton,168.2,82.3,81.4,,
Karnataka,Raichur,2019.0,Maize,117.1,35.3,41.9,,
Telangana,Adilabad,2018.0,Groundnut,159.6,84.4,54.4,,
Telangana,Adilabad,2018.0,Maize,153.7,20.9,34.3,,
Andhra Pradesh,Prakasam,2022.0,Wheat,105.6,30.6,33.1,,
Tamil Nadu,Thanjavur,2016.0,Rice,99.6,36.4,62.6,,
Maharashtra,Aurangabad,2021.0,Wheat,105.3,81.8,32.1,,
Punjab,Ludhiana,2015.0,Wheat,115.6,85.5,87.8,,
Karnataka,Mandya,2016.0,Pulses,156.2,38.1,59.2,,
Telangana,Adilabad,2017.0,Soybean,164.1,41.8,74.8,,
Karnataka,Raichur,2020.0,Pulses,172.2,75.2,21.1,,
Andhra Pradesh,Prakasam,2017.0,Soybean,72.4,85.8,23.7,,
Telangana,Nizamabad,2020.0,Wheat,145.3,81.0,20.5,,
Telangana,Warangal,2016.0,Soybean,119.5,38.0,36.0,,
Tamil Nadu,Thanjavur,2019.0,Groundnut,155.8,57.5,71.7,,
Punjab,Amritsar,2016.0,Maize,149.7,32.0,44.6,,
Punjab,Ludhiana,2018.0,Wheat,148.0,45.4,51.6,,
Maharashtra,Nagpur,2016.0,Pulses,41.4,61.9,37.7,,
Andhra Pradesh,Krishna,2016.0,Rice,135.8,61.5,38.7,,
Telangana,Adilabad,2021.0,Maize,58.9,74.3,48.4,,
Tamil Nadu,Coimbatore,2019.0,Wheat,144.8,83.5,27.6,,
Telangana,Nizamabad,2015.0,Groundnut,159.5,39.2,68.2,,
Karnataka,Raichur,2021.0,Soybean,131.4,23.6,85.8,,
Karnataka,Belgaum,2015.0,Groundnut,98.1,73.3,65.3,,
Maharashtra,Nagpur,2021.0,Pulses,103.9,55.0,62.2,,
Telangana,Nizamabad,2021.0,Sugarcane,108.0,23.9,64.9,,
Maharashtra,Nagpur,2015.0,Cotton,97.6,60.8,60.1,,
Punjab,Ludhiana,2021.0,Groundnut,65.5,73.3,48.8,,
Karnataka,Mandya,2019.0,Wheat,157.3,49.6,41.4,,
Maharashtra,Pune,2022.0,Cotton,80.5,39.8,21.5,,
Andhra Pradesh,Prakasam,2022.0,Maize,60.3,87.0,38.3,,
Telangana,Adilabad,2015.0,Pulses,46.9,77.8,80.8,,
Tamil Nadu,Thanjavur,2017.0,Maize,61.7,26.9,26.5,,
Telangana,Warangal,2023.0,Soybean,132.1,76.9,23.0,,
Maharashtra,Pune,2018.0,Maize,42.5,87.3,68.5,,
Telangana,Warangal,2016.0,Groundnut,156.1,49.2,29.5,,
Karnataka,Mandya,2017.0,Sugarcane,151.9,61.5,67.2,,
Tamil Nadu,Thanjavur,2023.0,Cotton,133.2,39.6,65.4,,
Andhra Pradesh,Guntur,2023.0,Pulses,60.2,27.5,28.1,,
Tamil Nadu,Madurai,2020.0,Wheat,84.4,75.4,71.9,,
Andhra Pradesh,Prakasam,2023.0,Soybean,42.6,27.8,62.5,,
Karnataka,Raichur,2016.0,Maize,163.2,73.6,47.1,,
Maharashtra,Pune,2016.0,Groundnut,55.0,60.2,41.7,,
Maharashtra,Pune,2021.0,Rice,113.0,82.1,20.2,,
Telangana,Adilabad,2015.0,Soybean,103.4,30.9,44.0,,
Karnataka,Belgaum,2023.0,Rice,74.5,86.2,21.4,,
Telangana,Warangal,2020.0,Cotton,159.9,87.3,66.5,,
Maharashtra,Nagpur,2020.0,Rice,67.2,68.2,23.7,,
Karnataka,Raichur,2020.0,Wheat,51.6,46.5,82.2,,
Karnataka,Mandya,2018.0,Maize,138.5,74.4,79.4,,
Karnataka,Raichur,2018.0,Maize,111.1,61.5,60.6,,
Telangana,Nizamabad,2021.0,Cotton,163.7,44.4,41.8,,
Karnataka,Raichur,2019.0,Wheat,175.0,57.4,58.7,,
Punjab,Ludhiana,2023.0,Sugarcane,108.3,20.3,70.9,,
Maharashtra,Nagpur,2016.0,Groundnut,97.7,75.8,59.3,,
Telangana,Adilabad,2019.0,Pulses,76.2,48.7,32.4,,
Karnataka,Raichur,2023.0,Maize,118.3,75.5,27.3,,
Tamil Nadu,Madurai,2019.0,Rice,130.8,28.5,47.1,,
Punjab,Amritsar,2016.0,Cotton,78.4,73.8,43.6,,
Tamil Nadu,Thanjavur,2018.0,Maize,71.4,84.3,71.0,,
Maharashtra,Pune,2017.0,Maize,48.7,24.8,71.5,,
Tamil Nadu,Madurai,2017.0,Wheat,49.6,26.3,50.0,,
Maharashtra,Pune,2023.0,Cotton,161.4,85.2,76.9,,
Karnataka,Mandya,2020.0,Pulses,177.7,72.8,81.8,,
Maharashtra,Nagpur,2022.0,Maize,95.9,35.9,70.6,,
Telangana,Warangal,2020.0,Cotton,146.9,55.4,70.8,,
Tamil Nadu,Madurai,2017.0,Rice,76.8,34.8,67.5,,
Punjab,Amritsar,2021.0,Pulses,161.8,28.6,77.6,,
Maharashtra,Pune,2018.0,Pulses,105.8,53.2,22.3,,
Andhra Pradesh,Guntur,2019.0,Rice,78.0,45.9,23.8,,
Karnataka,Raichur,2016.0,Maize,166.0,42.0,28.5,,
Maharashtra,Pune,2015.0,Sugarcane,168.1,61.0,28.5,,
Karnataka,Raichur,2018.0,Sugarcane,129.0,60.1,75.8,,
Tamil Nadu,Coimbatore,2020.0,Cotton,91.8,37.3,71.1,,
Karnataka,Mandya,2020.0,Pulses,74.9,27.5,55.5,,
Andhra Pradesh,Prakasam,2016.0,Rice,82.2,86.1,47.0,,
Telangana,Nizamabad,2020.0,Sugarcane,63.8,49.5,85.0,,
Karnataka,Belgaum,2022.0,Soybean,58.8,38.9,54.4,,
Karnataka,Belgaum,2022.0,Sugarcane,128.5,58.4,87.5,,
Punjab,Patiala,2021.0,Soybean,129.6,68.1,38.9,,
Maharashtra,Pune,2023.0,Rice,45.7,86.8,46.8,,
Karnataka,Belgaum,2021.0,Sugarcane,122.0,25.9,23.3,,
Karnataka,Belgaum,2020.0,Maize,130.7,64.8,56.9,,
Punjab,Ludhiana,2021.0,Cotton,170.4,42.5,47.9,,
Andhra Pradesh,Prakasam,2018.0,Pulses,158.8,67.8,22.7,,
Punjab,Amritsar,2021.0,Wheat,119.4,21.8,56.7,,
Andhra Pradesh,Krishna,2019.0,Maize,110.7,33.9,61.6,,
Andhra Pradesh,Prakasam,2021.0,Soybean,129.1,76.5,47.0,,
Punjab,Patiala,2015.0,Soybean,92.6,26.5,85.7,,
Karnataka,Raichur,2021.0,Soybean,41.7,41.8,72.2,,
Tamil Nadu,Thanjavur,2023.0,Pulses,96.1,20.2,47.6,,
Andhra Pradesh,Krishna,2018.0,Soybean,58.5,40.0,42.0,,
Punjab,Amritsar,2022.0,Maize,47.0,56.5,63.8,,
Karnataka,Mandya,2018.0,Pulses,167.9,42.3,88.7,,
Maharashtra,Aurangabad,2020.0,Maize,71.8,47.4,39.1,,
Punjab,Ludhiana,2016.0,Wheat,53.7,48.2,80.9,,
Telangana,Nizamabad,2022.0,Groundnut,136.9,28.6,34.2,,
Telangana,Adilabad,2018.0,Groundnut,133.8,46.5,45.9,,
Tamil Nadu,Thanjavur,2021.0,Groundnut,104.2,61.3,68.6,,
Tamil Nadu,Thanjavur,2016.0,Pulses,54.4,43.4,41.6,,
Andhra Pradesh,Prakasam,2016.0,Groundnut,87.1,43.8,72.4,,
Punjab,Ludhiana,2019.0,Groundnut,81.2,41.0,81.2,,
Telangana,Warangal,2018.0,Maize,103.2,70.6,35.6,,
Punjab,Patiala,2020.0,Maize,148.6,28.3,32.6,,
Telangana,Nizamabad,2022.0,Pulses,88.2,50.7,63.4,,
Tamil Nadu,Thanjavur,2016.0,Cotton,67.4,62.8,80.6,,
Tamil Nadu,Thanjavur,2017.0,Sugarcane,80.2,38.3,89.7,,
Andhra Pradesh,Guntur,2020.0,Groundnut,43.4,22.8,64.5,,
Andhra Pradesh,Krishna,2017.0,Rice,147.0,78.2,58.1,,
Maharashtra,Aurangabad,2022.0,Maize,139.7,32.1,53.9,,
Punjab,Patiala,2020.0,Maize,50.0,23.1,35.7,,
Punjab,Patiala,2023.0,Groundnut,118.4,80.3,33.5,,
Punjab,Patiala,2019.0,Groundnut,107.8,25.2,72.5,,
Tamil Nadu,Madurai,2018.0,Rice,57.2,36.3,47.7,,
Tamil Nadu,Madurai,2021.0,Soybean,62.4,68.2,39.0,,
Telangana,Adilabad,2023.0,Rice,98.5,33.2,44.8,,
Tamil Nadu,Madurai,2023.0,Cotton,166.2,28.5,75.0,,
Karnataka,Belgaum,2022.0,Sugarcane,100.3,65.2,75.3,,
Karnataka,Mandya,2023.0,Maize,161.8,68.1,74.5,,
Karnataka,Raichur,2019.0,Cotton,80.1,41.1,67.6,,
Maharashtra,Nagpur,2016.0,Soybean,94.0,23.9,59.7,,
Andhra Pradesh,Prakasam,2021.0,Groundnut,180.0,22.0,64.9,,
Karnataka,Raichur,2017.0,Rice,174.6,28.8,76.1,,
Tamil Nadu,Thanjavur,2018.0,Sugarcane,103.1,82.3,80.8,,
Telangana,Warangal,2023.0,Sugarcane,92.4,38.8,72.8,,
Tamil Nadu,Madurai,2021.0,Rice,75.5,47.1,53.5,,
Andhra Pradesh,Prakasam,2022.0,Maize,169.9,51.4,49.7,,
Tamil Nadu,Madurai,2023.0,Cotton,55.7,49.7,58.6,,
Andhra Pradesh,Krishna,2016.0,Soybean,130.1,86.8,61.4,,
Punjab,Patiala,2016.0,Soybean,118.8,56.1,56.2,,
Telangana,Nizamabad,2023.0,Sugarcane,87.9,60.2,45.8,,
Andhra Pradesh,Krishna,2020.0,Maize,112.1,87.3,58.8,,
Tamil Nadu,Thanjavur,2023.0,Sugarcane,89.3,75.9,74.9,,
Maharashtra,Aurangabad,2023.0,Soybean,164.6,81.8,25.5,,
